Country,Country_Code,Pesticide_Type,Year,Unit,Pesticide_Use,Pesticide_Use_scaled
Anguilla,258,Other Pesticides nes,2023,t,4.0,-0.10594681014719169
Antigua and Barbuda,8,Pesticides (total),2015,t,176.0,-0.10409215306808353
Antigua and Barbuda,8,Pesticides (total),2015,kg/ha,35.19,-0.10561049180825341
Antigua and Barbuda,8,Pesticides (total),2015,kg/cap,1.97,-0.10596869941388116
Antigua and Barbuda,8,Pesticides (total),2016,t,180.0,-0.10404902150810427
Antigua and Barbuda,8,Pesticides (total),2016,kg/ha,36.04,-0.10560132635175781
Antigua and Barbuda,8,Pesticides (total),2016,kg/cap,2.0,-0.10596837592718132
Antigua and Barbuda,8,Pesticides (total),2017,t,183.0,-0.10401667283811983
Antigua and Barbuda,8,Pesticides (total),2017,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2017,kg/cap,2.02,-0.10596816026938141
Antigua and Barbuda,8,Pesticides (total),2018,t,200.0,-0.10383336370820798
Antigua and Barbuda,8,Pesticides (total),2018,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2018,kg/cap,2.2,-0.10596621934918235
Antigua and Barbuda,8,Pesticides (total),2019,t,220.0,-0.10361770590831168
Antigua and Barbuda,8,Pesticides (total),2019,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2019,kg/cap,2.4,-0.10596406277118339
Antigua and Barbuda,8,Pesticides (total),2020,t,250.0,-0.10329421920846722
Antigua and Barbuda,8,Pesticides (total),2020,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2020,kg/cap,2.72,-0.10596061224638506
Antigua and Barbuda,8,Pesticides (total),2021,t,251.0,-0.10328343631847241
Antigua and Barbuda,8,Pesticides (total),2021,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2021,kg/cap,2.72,-0.10596061224638506
Antigua and Barbuda,8,Pesticides (total),2022,t,247.0,-0.10332656787845168
Antigua and Barbuda,8,Pesticides (total),2022,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2022,kg/cap,2.66,-0.10596125921978473
Antigua and Barbuda,8,Pesticides (total),2023,t,229.0,-0.10352065989835835
Antigua and Barbuda,8,Pesticides (total),2023,kg/ha,36.59,-0.10559539576226067
Antigua and Barbuda,8,Pesticides (total),2023,kg/cap,2.45,-0.10596352362668364
Antigua and Barbuda,8,Insecticides,2015,t,57.0,-0.1053753169774665
Antigua and Barbuda,8,Insecticides,2016,t,53.0,-0.10541844853744575
Antigua and Barbuda,8,Insecticides,2017,t,50.0,-0.1054507972074302
Antigua and Barbuda,8,Insecticides,2018,t,49.0,-0.10546158009742501
Antigua and Barbuda,8,Insecticides,2019,t,49.0,-0.10546158009742501
Antigua and Barbuda,8,Insecticides,2020,t,51.0,-0.10544001431743538
Antigua and Barbuda,8,Insecticides,2021,t,49.0,-0.10546158009742501
Antigua and Barbuda,8,Insecticides,2022,t,47.0,-0.10548314587741464
Antigua and Barbuda,8,Insecticides,2023,t,43.0,-0.1055262774373939
Antigua and Barbuda,8,Herbicides,2015,t,108.0,-0.10482538958773094
Antigua and Barbuda,8,Herbicides,2016,t,119.0,-0.10470677779778798
Antigua and Barbuda,8,Herbicides,2017,t,125.0,-0.10464208045781909
Antigua and Barbuda,8,Herbicides,2018,t,140.0,-0.10448033710789686
Antigua and Barbuda,8,Herbicides,2019,t,157.0,-0.10429702797798501
Antigua and Barbuda,8,Herbicides,2020,t,181.0,-0.10403823861810946
Antigua and Barbuda,8,Herbicides,2021,t,184.0,-0.10400588994812501
Antigua and Barbuda,8,Herbicides,2022,t,181.0,-0.10403823861810946
Antigua and Barbuda,8,Herbicides,2023,t,168.0,-0.10417841618804205
Antigua and Barbuda,8,Fungicides and Bactericides,2015,t,10.0,-0.1058821128072228
Antigua and Barbuda,8,Fungicides and Bactericides,2016,t,8.0,-0.10590367858721243
Antigua and Barbuda,8,Fungicides and Bactericides,2017,t,7.0,-0.10591446147720725
Antigua and Barbuda,8,Fungicides and Bactericides,2018,t,9.0,-0.10589289569721762
Antigua and Barbuda,8,Fungicides and Bactericides,2019,t,12.0,-0.10586054702723317
Antigua and Barbuda,8,Fungicides and Bactericides,2020,t,15.0,-0.10582819835724873
Antigua and Barbuda,8,Fungicides and Bactericides,2021,t,16.0,-0.10581741546725391
Antigua and Barbuda,8,Fungicides and Bactericides,2022,t,16.0,-0.10581741546725391
Antigua and Barbuda,8,Fungicides and Bactericides,2023,t,15.0,-0.10582819835724873
Antigua and Barbuda,8,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Plant Growth Regulators,2017,t,1.0,-0.10597915881717614
Antigua and Barbuda,8,Plant Growth Regulators,2018,t,1.0,-0.10597915881717614
Antigua and Barbuda,8,Plant Growth Regulators,2019,t,2.0,-0.10596837592718132
Antigua and Barbuda,8,Plant Growth Regulators,2020,t,3.0,-0.1059575930371865
Antigua and Barbuda,8,Plant Growth Regulators,2021,t,3.0,-0.1059575930371865
Antigua and Barbuda,8,Plant Growth Regulators,2022,t,3.0,-0.1059575930371865
Antigua and Barbuda,8,Plant Growth Regulators,2023,t,3.0,-0.1059575930371865
Antigua and Barbuda,8,Rodenticides,2015,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2016,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2017,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2018,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2019,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2020,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2021,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2022,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Rodenticides,2023,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2015,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
Antigua and Barbuda,8,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
Argentina,9,Pesticides (total),2015,t,203807.0,2.0916385194660623
Argentina,9,Pesticides (total),2015,kg/ha,4.93,-0.10593678205949651
Argentina,9,Pesticides (total),2015,kg/cap,4.4,-0.10594249699119376
Argentina,9,Pesticides (total),2015,g/Int$,2.82,-0.10595953395738557
Argentina,9,Pesticides (total),2016,t,199908.0,2.049596031376279
Argentina,9,Pesticides (total),2016,kg/ha,4.87,-0.10593742903289619
Argentina,9,Pesticides (total),2016,kg/cap,4.55,-0.10594087955769455
Argentina,9,Pesticides (total),2016,g/Int$,2.86,-0.10595910264178576
Argentina,9,Pesticides (total),2017,t,196009.0,2.007553543286496
Argentina,9,Pesticides (total),2017,kg/ha,4.74,-0.10593883080859552
Argentina,9,Pesticides (total),2017,kg/cap,4.43,-0.10594217350449392
Argentina,9,Pesticides (total),2017,g/Int$,2.67,-0.10596115139088479
Argentina,9,Pesticides (total),2018,t,172928.0,1.7586736593161743
Argentina,9,Pesticides (total),2018,kg/ha,4.19,-0.10594476139809267
Argentina,9,Pesticides (total),2018,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2018,g/Int$,2.55,-0.10596244533768417
Argentina,9,Pesticides (total),2019,t,241294.0,2.495856716701687
Argentina,9,Pesticides (total),2019,kg/ha,5.76,-0.10592783226080081
Argentina,9,Pesticides (total),2019,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2019,g/Int$,3.09,-0.10595662257708696
Argentina,9,Pesticides (total),2020,t,241520.0,2.4982936498405155
Argentina,9,Pesticides (total),2020,kg/ha,5.62,-0.10592934186540008
Argentina,9,Pesticides (total),2020,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2020,g/Int$,3.2,-0.10595543645918754
Argentina,9,Pesticides (total),2021,t,262507.0,2.724594162161695
Argentina,9,Pesticides (total),2021,kg/ha,6.06,-0.10592459739380237
Argentina,9,Pesticides (total),2021,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2021,g/Int$,3.48,-0.105952417249989
Argentina,9,Pesticides (total),2022,t,262507.0,2.724594162161695
Argentina,9,Pesticides (total),2022,kg/ha,5.94,-0.10592589134060174
Argentina,9,Pesticides (total),2022,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2022,g/Int$,3.43,-0.10595295639448873
Argentina,9,Pesticides (total),2023,t,262507.0,2.724594162161695
Argentina,9,Pesticides (total),2023,kg/ha,6.33,-0.10592168601350377
Argentina,9,Pesticides (total),2023,kg/cap,3.87,-0.105948211922891
Argentina,9,Pesticides (total),2023,g/Int$,4.16,-0.10594508488479251
Argentina,9,Insecticides,2015,t,6525.0,-0.03563158449100394
Argentina,9,Insecticides,2016,t,5130.0,-0.05067371603377068
Argentina,9,Insecticides,2017,t,3736.0,-0.06570506468654261
Argentina,9,Insecticides,2018,t,3747.0,-0.06558645289659965
Argentina,9,Insecticides,2019,t,4599.0,-0.05639943062101738
Argentina,9,Insecticides,2020,t,6077.0,-0.040462319208681
Argentina,9,Insecticides,2021,t,3354.0,-0.06982412866456188
Argentina,9,Insecticides,2022,t,3354.0,-0.06982412866456188
Argentina,9,Insecticides,2023,t,3354.0,-0.06982412866456188
Argentina,9,Insecticides – Organo-phosphates,2017,t,2212.0,-0.08213818903864047
Argentina,9,Insecticides – Carbamates,2017,t,84.0,-0.1050841789476065
Argentina,9,Insecticides – Pyrethroids,2017,t,592.0,-0.09960647083024055
Argentina,9,Insecticides - Biopesticides,2017,t,20.0,-0.10577428390727465
Argentina,9,Insecticides - nes,2017,t,828.0,-0.09706170879146424
Argentina,9,Herbicides,2015,t,190734.0,1.9506737985638476
Argentina,9,Herbicides,2016,t,187210.0,1.9126748942221201
Argentina,9,Herbicides,2017,t,183686.0,1.8746759898803924
Argentina,9,Herbicides,2018,t,161502.0,1.6354683582354195
Argentina,9,Herbicides,2019,t,230123.0,2.3754010525696105
Argentina,9,Herbicides,2020,t,228429.0,2.357134836918394
Argentina,9,Herbicides,2021,t,249796.0,2.587532847437603
Argentina,9,Herbicides,2022,t,249796.0,2.587532847437603
Argentina,9,Herbicides,2023,t,249796.0,2.587532847437603
Argentina,9,Herbicides – Phenoxy hormone products,2017,t,7270.0,-0.027598331444866866
Argentina,9,Herbicides – Triazines,2017,t,5864.0,-0.04275907477757657
Argentina,9,Herbicides – Amides,2017,t,14018.0,0.04516461024014385
Argentina,9,Herbicides – Carbamates,2017,t,304.0,-0.10271194314874722
Argentina,9,Herbicides – Urea derivates,2017,t,23.0,-0.10574193523729021
Argentina,9,Herbicides – Sulfonyl ureas,2017,t,2.0,-0.10596837592718132
Argentina,9,Herbicides – Bipiridils,2017,t,2213.0,-0.08212740614864565
Argentina,9,Herbicides - nes,2017,t,153991.0,1.5544780714843651
Argentina,9,Fungicides and Bactericides,2015,t,4036.0,-0.062470197688098146
Argentina,9,Fungicides and Bactericides,2016,t,4117.0,-0.06159678359851814
Argentina,9,Fungicides and Bactericides,2017,t,4198.0,-0.060723369508938134
Argentina,9,Fungicides and Bactericides,2018,t,3427.0,-0.0690369776949404
Argentina,9,Fungicides and Bactericides,2019,t,4668.0,-0.05565541121137515
Argentina,9,Fungicides and Bactericides,2020,t,3757.0,-0.0654786239966515
Argentina,9,Fungicides and Bactericides,2021,t,4404.0,-0.05850209417000627
Argentina,9,Fungicides and Bactericides,2022,t,4404.0,-0.05850209417000627
Argentina,9,Fungicides and Bactericides,2023,t,4404.0,-0.05850209417000627
Argentina,9,Fung & Bact – Inorganics,2017,t,359.0,-0.10211888419903241
Argentina,9,Fung & Bact – Dithiocarbamates,2017,t,518.0,-0.10040440468985684
Argentina,9,Fung & Bact – Benzimidazoles,2017,t,796.0,-0.09740676127129831
Argentina,9,"Fung & Bact – Triazoles, diazoles",2017,t,1251.0,-0.09250054632365755
Argentina,9,Fung & Bact - nes,2017,t,1275.0,-0.09224175696378199
Argentina,9,Plant Growth Regulators,2015,t,37.0,-0.10559097477736279
Argentina,9,Plant Growth Regulators,2016,t,42.0,-0.10553706032738872
Argentina,9,Plant Growth Regulators,2017,t,46.0,-0.10549392876740946
Argentina,9,Plant Growth Regulators,2018,t,39.0,-0.10556940899737316
Argentina,9,Plant Growth Regulators,2019,t,98.0,-0.10493321848767909
Argentina,9,Plant Growth Regulators,2020,t,55.0,-0.10539688275745612
Argentina,9,Plant Growth Regulators,2021,t,98.0,-0.10493321848767909
Argentina,9,Plant Growth Regulators,2022,t,98.0,-0.10493321848767909
Argentina,9,Plant Growth Regulators,2023,t,98.0,-0.10493321848767909
Argentina,9,Rodenticides,2015,t,34.0,-0.10562332344734723
Argentina,9,Rodenticides,2016,t,17.0,-0.1058066325772591
Argentina,9,Rodenticides,2017,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2018,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2019,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2020,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2021,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2022,t,0.0,-0.10598994170717095
Argentina,9,Rodenticides,2023,t,0.0,-0.10598994170717095
Argentina,9,Other Pesticides nes,2015,t,2441.0,-0.07966890722982786
Argentina,9,Other Pesticides nes,2016,t,3392.0,-0.06941437884475891
Argentina,9,Other Pesticides nes,2017,t,4343.0,-0.05915985045968998
Argentina,9,Other Pesticides nes,2018,t,4213.0,-0.06056162615901591
Argentina,9,Other Pesticides nes,2019,t,1807.0,-0.08650525948654048
Argentina,9,Other Pesticides nes,2020,t,3202.0,-0.07146312794377374
Argentina,9,Other Pesticides nes,2021,t,4854.0,-0.05364979367233958
Argentina,9,Other Pesticides nes,2022,t,4854.0,-0.05364979367233958
Argentina,9,Other Pesticides nes,2023,t,4854.0,-0.05364979367233958
Armenia,1,Pesticides (total),2015,t,488.0,-0.10072789138970129
Armenia,1,Pesticides (total),2015,kg/ha,0.97,-0.10597948230387598
Armenia,1,Pesticides (total),2015,kg/cap,0.17,-0.10598810861587182
Armenia,1,Pesticides (total),2015,g/Int$,0.24,-0.10598735381357219
Armenia,1,Pesticides (total),2016,t,530.0,-0.10027501000991906
Armenia,1,Pesticides (total),2016,kg/ha,1.05,-0.1059786196726764
Armenia,1,Pesticides (total),2016,kg/cap,0.18,-0.10598800078697188
Armenia,1,Pesticides (total),2016,g/Int$,0.29,-0.10598681466907243
Armenia,1,Pesticides (total),2017,t,572.0,-0.09982212863013684
Armenia,1,Pesticides (total),2017,kg/ha,1.14,-0.10597764921257687
Armenia,1,Pesticides (total),2017,kg/cap,0.2,-0.10598778512917198
Armenia,1,Pesticides (total),2017,g/Int$,0.32,-0.1059864911823726
Armenia,1,Pesticides (total),2018,t,614.0,-0.09936924725035462
Armenia,1,Pesticides (total),2018,kg/ha,1.22,-0.10597678658137728
Armenia,1,Pesticides (total),2018,kg/cap,0.21,-0.10598767730027205
Armenia,1,Pesticides (total),2018,g/Int$,0.39,-0.10598573638007297
Armenia,1,Pesticides (total),2019,t,527.0,-0.10030735867990351
Armenia,1,Pesticides (total),2019,kg/ha,1.04,-0.10597872750157633
Armenia,1,Pesticides (total),2019,kg/cap,0.18,-0.10598800078697188
Armenia,1,Pesticides (total),2019,g/Int$,0.34,-0.10598627552457271
Armenia,1,Pesticides (total),2020,t,639.0,-0.09909967500048425
Armenia,1,Pesticides (total),2020,kg/ha,1.27,-0.10597624743687753
Armenia,1,Pesticides (total),2020,kg/cap,0.22,-0.1059875694713721
Armenia,1,Pesticides (total),2020,g/Int$,0.4,-0.10598562855117302
Armenia,1,Pesticides (total),2021,t,914.0,-0.09613438025191015
Armenia,1,Pesticides (total),2021,kg/ha,1.81,-0.10597042467628033
Armenia,1,Pesticides (total),2021,kg/cap,0.32,-0.1059864911823726
Armenia,1,Pesticides (total),2021,g/Int$,0.58,-0.10598368763097396
Armenia,1,Pesticides (total),2022,t,892.0,-0.09637160383179609
Armenia,1,Pesticides (total),2022,kg/ha,1.77,-0.10597085599188012
Armenia,1,Pesticides (total),2022,kg/cap,0.31,-0.10598659901127255
Armenia,1,Pesticides (total),2022,g/Int$,0.57,-0.10598379545987391
Armenia,1,Pesticides (total),2023,t,1012.0,-0.0950776570324183
Armenia,1,Pesticides (total),2023,kg/ha,2.01,-0.10596826809828136
Armenia,1,Pesticides (total),2023,kg/cap,0.34,-0.10598627552457271
Armenia,1,Pesticides (total),2023,g/Int$,0.66,-0.10598282499977436
Armenia,1,Insecticides,2015,t,119.0,-0.10470677779778798
Armenia,1,Insecticides,2016,t,133.0,-0.10455581733786057
Armenia,1,Insecticides,2017,t,146.0,-0.10441563976792798
Armenia,1,Insecticides,2018,t,160.0,-0.10426467930800057
Armenia,1,Insecticides,2019,t,117.0,-0.1047283435777776
Armenia,1,Insecticides,2020,t,163.0,-0.10423233063801612
Armenia,1,Insecticides,2021,t,233.0,-0.10347752833837909
Armenia,1,Insecticides,2022,t,227.0,-0.10354222567834798
Armenia,1,Insecticides,2023,t,258.0,-0.1032079560885087
Armenia,1,Insecticides – Chlorinated Hydrocarbons,2019,t,0.0,-0.10598994170717095
Armenia,1,Insecticides – Organo-phosphates,2019,t,33.0,-0.10563410633734205
Armenia,1,Insecticides – Carbamates,2019,t,0.0,-0.10598994170717095
Armenia,1,Insecticides – Pyrethroids,2019,t,15.0,-0.10582819835724873
Armenia,1,Insecticides - Biopesticides,2019,t,1.0,-0.10597915881717614
Armenia,1,Insecticides - nes,2019,t,67.0,-0.10526748807751835
Armenia,1,Herbicides,2015,t,95.0,-0.10496556715766353
Armenia,1,Herbicides,2016,t,103.0,-0.10487930403770501
Armenia,1,Herbicides,2017,t,111.0,-0.1047930409177465
Armenia,1,Herbicides,2018,t,119.0,-0.10470677779778798
Armenia,1,Herbicides,2019,t,199.0,-0.10384414659820279
Armenia,1,Herbicides,2020,t,124.0,-0.1046528633478139
Armenia,1,Herbicides,2021,t,177.0,-0.10408137017808872
Armenia,1,Herbicides,2022,t,173.0,-0.10412450173806798
Armenia,1,Herbicides,2023,t,196.0,-0.10387649526818724
Armenia,1,Herbicides – Phenoxy hormone products,2019,t,33.0,-0.10563410633734205
Armenia,1,Herbicides – Triazines,2019,t,18.0,-0.10579584968726428
Armenia,1,Herbicides – Dinitroanilines,2019,t,0.0,-0.10598994170717095
Armenia,1,Herbicides – Sulfonyl ureas,2019,t,0.0,-0.10598994170717095
Armenia,1,Herbicides – Bipiridils,2019,t,0.0,-0.10598994170717095
Armenia,1,Herbicides - nes,2019,t,148.0,-0.10439407398793835
Armenia,1,Fungicides and Bactericides,2015,t,241.0,-0.10339126521842057
Armenia,1,Fungicides and Bactericides,2016,t,262.0,-0.10316482452852944
Armenia,1,Fungicides and Bactericides,2017,t,283.0,-0.10293838383863833
Armenia,1,Fungicides and Bactericides,2018,t,304.0,-0.10271194314874722
Armenia,1,Fungicides and Bactericides,2019,t,190.0,-0.10394119260815612
Armenia,1,Fungicides and Bactericides,2020,t,353.0,-0.1021835815390013
Armenia,1,Fungicides and Bactericides,2021,t,504.0,-0.10055536514978425
Armenia,1,Fungicides and Bactericides,2022,t,492.0,-0.10068475982972203
Armenia,1,Fungicides and Bactericides,2023,t,558.0,-0.09997308909006425
Armenia,1,Fung & Bact – Inorganics,2019,t,53.0,-0.10541844853744575
Armenia,1,Fung & Bact – Dithiocarbamates,2019,t,69.0,-0.10524592229752872
Armenia,1,"Fung & Bact – Triazoles, diazoles",2019,t,12.0,-0.10586054702723317
Armenia,1,"Fung & Bact – Diazines, morpholines",2019,t,1.0,-0.10597915881717614
Armenia,1,Fung & Bact - nes,2019,t,54.0,-0.10540766564745094
Armenia,1,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2017,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2018,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2019,t,1.0,-0.10597915881717614
Armenia,1,Plant Growth Regulators,2020,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2021,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2022,t,0.0,-0.10598994170717095
Armenia,1,Plant Growth Regulators,2023,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides,2015,t,23.0,-0.10574193523729021
Armenia,1,Rodenticides,2016,t,21.0,-0.10576350101727984
Armenia,1,Rodenticides,2017,t,19.0,-0.10578506679726947
Armenia,1,Rodenticides,2018,t,17.0,-0.1058066325772591
Armenia,1,Rodenticides,2019,t,4.0,-0.10594681014719169
Armenia,1,Rodenticides,2020,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides,2021,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides,2022,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides,2023,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides – Anti-coagulants,2019,t,0.0,-0.10598994170717095
Armenia,1,Rodenticides – Other,2019,t,4.0,-0.10594681014719169
Armenia,1,Other Pesticides nes,2015,t,9.0,-0.10589289569721762
Armenia,1,Other Pesticides nes,2016,t,11.0,-0.10587132991722799
Armenia,1,Other Pesticides nes,2017,t,13.0,-0.10584976413723836
Armenia,1,Other Pesticides nes,2018,t,15.0,-0.10582819835724873
